,ADMINISTERING_IC,APPLICATION_TYPE,BUDGET_START,BUDGET_END,CORE_PROJECT_NUM,FY,SUPPORT_YEAR,TOTAL_COST,PMID,PubDate,PubTypeList,FullJournalName,GRID,GR_Star_year,GR_End_year,GR_Total_year,Pub_year,time_to_pub
16308,GM,1,9/10/10,8/31/11,R01GM088352,2010,1,307990.0,26395539,2015 Sep 23,['Journal Article'],Nature communications,R01GM088352,2010,2011,1,2015,5
16309,GM,1,9/10/10,8/31/11,R01GM088352,2010,1,307990.0,23916531,2013 Oct,['Journal Article'],Protein expression and purification,R01GM088352,2010,2011,1,2013,3
16310,GM,1,9/10/10,8/31/11,R01GM088352,2010,1,307990.0,23262489,2013 Feb,['Journal Article'],Nature structural & molecular biology,R01GM088352,2010,2011,1,2013,3
16311,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,26954544,2016 Mar 7,['Journal Article'],Developmental cell,R01GM088371,2010,2011,1,2016,6
16312,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,26581576,2015 Nov,['Journal Article'],Open biology,R01GM088371,2010,2011,1,2015,5
16313,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,25268173,2014 Sep 29,['Journal Article'],Developmental cell,R01GM088371,2010,2011,1,2014,4
16314,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,24982430,2014 Jul 7,['Journal Article'],The Journal of cell biology,R01GM088371,2010,2011,1,2014,4
16315,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,24344188,2013 Dec 23,['Journal Article'],The Journal of cell biology,R01GM088371,2010,2011,1,2013,3
16316,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,24310619,2014 Jun,"['Journal Article', 'Review']",Chromosoma,R01GM088371,2010,2011,1,2014,4
16317,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,23580138,2013 Apr,['Journal Article'],"Chromosome research : an international journal on the molecular, supramolecular and evolutionary aspects of chromosome biology",R01GM088371,2010,2011,1,2013,3
16318,GM,1,4/1/10,3/31/11,R01GM088371,2010,1,275285.0,20719265,2010,"['Journal Article', 'Review']",Methods in cell biology,R01GM088371,2010,2011,1,2010,0
16319,GM,1,1/1/10,12/31/10,R01GM088396,2010,1,341637.0,25084371,2014 Aug,['Journal Article'],"Acta crystallographica. Section F, Structural biology communications",R01GM088396,2010,2010,0,2014,4
16320,GM,1,1/1/10,12/31/10,R01GM088396,2010,1,341637.0,25005076,2014 Jul,"['Historical Article', 'Journal Article', 'Review']","Acta crystallographica. Section F, Structural biology communications",R01GM088396,2010,2010,0,2014,4
16321,GM,1,1/1/10,12/31/10,R01GM088396,2010,1,341637.0,24988076,2014,['Journal Article'],PloS one,R01GM088396,2010,2010,0,2014,4
16322,GM,1,1/1/10,12/31/10,R01GM088396,2010,1,341637.0,24971458,2014,['Journal Article'],PloS one,R01GM088396,2010,2010,0,2014,4
16323,GM,1,1/1/10,12/31/10,R01GM088396,2010,1,341637.0,24311579,2013 Dec,['Journal Article'],"Acta crystallographica. Section D, Biological crystallography",R01GM088396,2010,2010,0,2013,3
16324,GM,1,1/1/10,12/31/10,R01GM088396,2010,1,341637.0,23383235,2013,['Journal Article'],PloS one,R01GM088396,2010,2010,0,2013,3
16325,GM,1,5/7/10,3/31/11,R01GM088566,2010,1,363822.0,26625855,2016 Jan,['Journal Article'],Genetic epidemiology,R01GM088566,2010,2011,1,2016,6
16326,GM,1,5/7/10,3/31/11,R01GM088566,2010,1,363822.0,23161487,2013 Feb,['Journal Article'],Genetic epidemiology,R01GM088566,2010,2011,1,2013,3
16327,GM,1,5/7/10,3/31/11,R01GM088566,2010,1,363822.0,22174922,2011,['Journal Article'],PloS one,R01GM088566,2010,2011,1,2011,1
16328,GM,1,8/1/10,7/31/11,R01GM088653,2010,1,297350.0,25637723,2015 Apr,"['Journal Article', 'Review']",Current opinion in microbiology,R01GM088653,2010,2011,1,2015,5
16329,GM,1,9/24/10,8/31/11,R01GM088656,2010,1,489352.0,24747940,2014 May,['Journal Article'],Nature structural & molecular biology,R01GM088656,2010,2011,1,2014,4
16330,GM,1,9/24/10,8/31/11,R01GM088656,2010,1,489352.0,24635216,2014 Apr 18,['Journal Article'],The Journal of organic chemistry,R01GM088656,2010,2011,1,2014,4
16331,GM,1,9/24/10,8/31/11,R01GM088656,2010,1,489352.0,24196718,2013 Nov 14,['Journal Article'],Nature,R01GM088656,2010,2011,1,2013,3
16332,GM,1,9/24/10,8/31/11,R01GM088656,2010,1,489352.0,23970547,2013 Oct 4,['Journal Article'],The Journal of biological chemistry,R01GM088656,2010,2011,1,2013,3
16333,GM,1,9/24/10,8/31/11,R01GM088656,2010,1,489352.0,23686287,2013 Jun,['Journal Article'],Nature structural & molecular biology,R01GM088656,2010,2011,1,2013,3
16334,GM,1,9/30/10,8/31/11,R01GM088806,2010,1,240000.0,24210908,2013 Nov 20,['Journal Article'],Neuron,R01GM088806,2010,2011,1,2013,3
16335,GM,1,9/30/10,8/31/11,R01GM088806,2010,1,240000.0,22796942,2012 Jul-Aug,"['Journal Article', 'Review']",Cell adhesion & migration,R01GM088806,2010,2011,1,2012,2
16336,GM,1,9/30/10,8/31/11,R01GM088806,2010,1,240000.0,22682003,2013 Jan,"['Journal Article', 'Review']",The FEBS journal,R01GM088806,2010,2011,1,2013,3
16337,GM,1,9/30/10,8/31/11,R01GM088806,2010,1,240000.0,21846565,2011,"['Journal Article', 'Review']",Advances in protein chemistry and structural biology,R01GM088806,2010,2011,1,2011,1
16338,GM,1,9/30/10,8/31/11,R01GM088806,2010,1,240000.0,21402080,2011 May 13,['Journal Article'],Journal of molecular biology,R01GM088806,2010,2011,1,2011,1
16339,GM,1,6/1/10,5/31/11,R01GM088813,2010,1,203138.0,26089388,2015 Aug 18,['Journal Article'],Nucleic acids research,R01GM088813,2010,2011,1,2015,5
16340,GM,1,6/1/10,5/31/11,R01GM088813,2010,1,203138.0,25200082,2014,['Journal Article'],Nucleic acids research,R01GM088813,2010,2011,1,2014,4
16341,GM,1,9/10/10,8/31/11,R01GM088842,2010,1,289809.0,25250627,2014,['Journal Article'],PloS one,R01GM088842,2010,2011,1,2014,4
16342,GM,1,9/10/10,8/31/11,R01GM088842,2010,1,289809.0,24497550,2014 Apr,['Journal Article'],"RNA (New York, N.Y.)",R01GM088842,2010,2011,1,2014,4
16343,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,25263550,2014 Oct 9,['Journal Article'],Cell reports,R01GM088847,2010,2011,1,2014,4
16344,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,25263550,2014 Oct 9,['Journal Article'],Cell reports,R01GM088847,2010,2011,1,2014,4
16345,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,25150294,2014 Oct 2,['Journal Article'],Blood,R01GM088847,2010,2011,1,2014,4
16346,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,25150294,2014 Oct 2,['Journal Article'],Blood,R01GM088847,2010,2011,1,2014,4
16347,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,24357640,2014 Jan,['Journal Article'],EMBO molecular medicine,R01GM088847,2010,2011,1,2014,4
16348,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,24357640,2014 Jan,['Journal Article'],EMBO molecular medicine,R01GM088847,2010,2011,1,2014,4
16349,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,24357640,2014 Jan,['Journal Article'],EMBO molecular medicine,R01GM088847,2010,2011,1,2014,4
16350,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23900513,2013,['Journal Article'],Nature communications,R01GM088847,2010,2011,1,2013,3
16351,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23900513,2013,['Journal Article'],Nature communications,R01GM088847,2010,2011,1,2013,3
16352,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23791481,2013 Aug 1,['Journal Article'],Cell stem cell,R01GM088847,2010,2011,1,2013,3
16353,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23791481,2013 Aug 1,['Journal Article'],Cell stem cell,R01GM088847,2010,2011,1,2013,3
16354,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23611284,2013,"['Journal Article', 'Review']",Advances in immunology,R01GM088847,2010,2011,1,2013,3
16355,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23611284,2013,"['Journal Article', 'Review']",Advances in immunology,R01GM088847,2010,2011,1,2013,3
16356,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23611284,2013,"['Journal Article', 'Review']",Advances in immunology,R01GM088847,2010,2011,1,2013,3
16357,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23518350,2013 Mar 18,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2013,3
16358,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23518350,2013 Mar 18,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2013,3
16359,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23416051,2013 Feb 21,['Journal Article'],Cell reports,R01GM088847,2010,2011,1,2013,3
16360,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23416051,2013 Feb 21,['Journal Article'],Cell reports,R01GM088847,2010,2011,1,2013,3
16361,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23359070,2013 Feb 11,['Journal Article'],The Journal of experimental medicine,R01GM088847,2010,2011,1,2013,3
16362,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23359070,2013 Feb 11,['Journal Article'],The Journal of experimental medicine,R01GM088847,2010,2011,1,2013,3
16363,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23359070,2013 Feb 11,['Journal Article'],The Journal of experimental medicine,R01GM088847,2010,2011,1,2013,3
16364,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23148371,2012 Nov,"['Comment', 'Journal Article']",Cancer discovery,R01GM088847,2010,2011,1,2012,2
16365,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23148371,2012 Nov,"['Comment', 'Journal Article']",Cancer discovery,R01GM088847,2010,2011,1,2012,2
16366,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23103054,2012 Dec 7,['Journal Article'],Cell stem cell,R01GM088847,2010,2011,1,2012,2
16367,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23103054,2012 Dec 7,['Journal Article'],Cell stem cell,R01GM088847,2010,2011,1,2012,2
16368,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23079656,2012 Oct 16,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2012,2
16369,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23079656,2012 Oct 16,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2012,2
16370,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,23079656,2012 Oct 16,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2012,2
16371,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,22349458,2012 Jul,"['Journal Article', 'Review']",Trends in immunology,R01GM088847,2010,2011,1,2012,2
16372,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,22349458,2012 Jul,"['Journal Article', 'Review']",Trends in immunology,R01GM088847,2010,2011,1,2012,2
16373,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,22349458,2012 Jul,"['Journal Article', 'Review']",Trends in immunology,R01GM088847,2010,2011,1,2012,2
16374,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,22237151,2012 Feb 6,['Journal Article'],Nature medicine,R01GM088847,2010,2011,1,2012,2
16375,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,22237151,2012 Feb 6,['Journal Article'],Nature medicine,R01GM088847,2010,2011,1,2012,2
16376,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,22237151,2012 Feb 6,['Journal Article'],Nature medicine,R01GM088847,2010,2011,1,2012,2
16377,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,26613412,2015 Nov 27,['Journal Article'],eLife,R01GM088847,2010,2011,1,2015,5
16378,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,26613412,2015 Nov 27,['Journal Article'],eLife,R01GM088847,2010,2011,1,2015,5
16379,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,21948802,2011 Sep 26,"['Journal Article', 'Review']",The Journal of experimental medicine,R01GM088847,2010,2011,1,2011,1
16380,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,21948802,2011 Sep 26,"['Journal Article', 'Review']",The Journal of experimental medicine,R01GM088847,2010,2011,1,2011,1
16381,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,21885017,2011 Sep 2,"['Journal Article', 'Review']",Cell stem cell,R01GM088847,2010,2011,1,2011,1
16382,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,21885017,2011 Sep 2,"['Journal Article', 'Review']",Cell stem cell,R01GM088847,2010,2011,1,2011,1
16383,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,21723200,2011 Jul 12,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2011,1
16384,GM,1,9/1/10,7/31/11,R01GM088847,2010,1,316451.0,21723200,2011 Jul 12,['Journal Article'],Cancer cell,R01GM088847,2010,2011,1,2011,1
16385,GM,1,9/1/10,6/30/11,R01GM088987,2010,1,282536.0,25777480,2015 Apr 15,['Journal Article'],"Journal of chromatography. B, Analytical technologies in the biomedical and life sciences",R01GM088987,2010,2011,1,2015,5
16386,GM,1,9/1/10,6/30/11,R01GM088987,2010,1,282536.0,24489118,2014,['Journal Article'],Molecular systems biology,R01GM088987,2010,2011,1,2014,4
16387,GM,1,4/1/10,3/31/11,R01GM089636,2010,1,249603.0,23084289,2012 Dec 20,"['Journal Article', 'Review']",Virology,R01GM089636,2010,2011,1,2012,2
16388,GM,1,7/1/10,5/31/11,R01GM089652,2010,1,463608.0,25559103,2015 Jan 5,['Journal Article'],Current protocols in molecular biology,R01GM089652,2010,2011,1,2015,5
16389,GM,1,7/1/10,5/31/11,R01GM089652,2010,1,463608.0,24440720,2014 Jan 30,['Journal Article'],Cell reports,R01GM089652,2010,2011,1,2014,4
16390,GM,1,7/1/10,5/31/11,R01GM089652,2010,1,463608.0,23870318,2013 Jul 17,"['Evaluation Studies', 'Journal Article']",Cell host & microbe,R01GM089652,2010,2011,1,2013,3
16391,GM,1,7/1/10,5/31/11,R01GM089652,2010,1,463608.0,22479437,2012,['Journal Article'],PloS one,R01GM089652,2010,2011,1,2012,2
16392,GM,1,6/1/10,5/31/11,R01GM089684,2010,1,377902.0,26861181,2016 Jan,"['Biography', 'Historical Article', 'Journal Article']",DNA repair,R01GM089684,2010,2011,1,2016,6
16393,GM,1,6/1/10,5/31/11,R01GM089684,2010,1,377902.0,26687727,2016 Jan,"['Biography', 'Historical Article', 'News']",Science China. Life sciences,R01GM089684,2010,2011,1,2016,6
16394,GM,1,9/10/10,8/31/11,R01GM089704,2010,1,293280.0,26418010,2015,['Journal Article'],PloS one,R01GM089704,2010,2011,1,2015,5
16395,GM,1,9/10/10,8/31/11,R01GM089704,2010,1,293280.0,23966119,2013 Sep-Oct,['Journal Article'],Journal of burn care & research : official publication of the American Burn Association,R01GM089704,2010,2011,1,2013,3
16396,GM,1,9/7/10,7/31/11,R01GM089711,2010,1,431659.0,25774524,2015,['Journal Article'],PloS one,R01GM089711,2010,2011,1,2015,5
16397,GM,1,9/1/10,7/31/11,R01GM089745,2010,1,368138.0,22543065,2012 Jul,['Journal Article'],Anesthesia and analgesia,R01GM089745,2010,2011,1,2012,2
16398,GM,1,9/1/10,7/31/11,R01GM089745,2010,1,368138.0,25347186,2014,['Journal Article'],PloS one,R01GM089745,2010,2011,1,2014,4
16399,GM,1,9/1/10,7/31/11,R01GM089745,2010,1,368138.0,24199598,2014 Feb,['Journal Article'],British journal of pharmacology,R01GM089745,2010,2011,1,2014,4
16400,GM,1,9/1/10,7/31/11,R01GM089745,2010,1,368138.0,24009076,2013 Oct 18,['Journal Article'],The Journal of biological chemistry,R01GM089745,2010,2011,1,2013,3
16401,GM,1,9/1/10,7/31/11,R01GM089745,2010,1,368138.0,22614249,2012 Aug,"['Journal Article', 'Review']",Current opinion in anaesthesiology,R01GM089745,2010,2011,1,2012,2
16402,GM,1,9/1/10,7/31/11,R01GM089745,2010,1,368138.0,22531336,2012 Jun,['Journal Article'],Anesthesiology,R01GM089745,2010,2011,1,2012,2
16403,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,24689773,2014 May,['Journal Article'],Journal of computational biology : a journal of computational molecular cell biology,R01GM089753,2010,2011,1,2014,4
16404,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,24675572,2014 Mar,['Journal Article'],PLoS computational biology,R01GM089753,2010,2011,1,2014,4
16405,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,23486213,2013,['Journal Article'],Scientific reports,R01GM089753,2010,2011,1,2013,3
16406,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,21987485,2011,['Journal Article'],Proteins,R01GM089753,2010,2011,1,2011,1
16407,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,21805636,2011 Oct,['Journal Article'],Proteomics,R01GM089753,2010,2011,1,2011,1
16408,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,21791532,2011 Sep 15,['Journal Article'],"Bioinformatics (Oxford, England)",R01GM089753,2010,2011,1,2011,1
16409,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,21685058,2011 Jul 1,['Journal Article'],"Bioinformatics (Oxford, England)",R01GM089753,2010,2011,1,2011,1
16410,GM,1,5/14/10,4/30/11,R01GM089753,2010,1,268555.0,21465564,2011 Jun,['Journal Article'],Proteins,R01GM089753,2010,2011,1,2011,1
16411,GM,1,9/15/10,8/31/11,R01GM089759,2010,1,123600.0,24934906,2014 Sep,['Journal Article'],Electrophoresis,R01GM089759,2010,2011,1,2014,4
16412,GM,1,9/15/10,8/31/11,R01GM089759,2010,1,123600.0,23400851,2013 Apr,['Journal Article'],Electrophoresis,R01GM089759,2010,2011,1,2013,3
16413,GM,1,7/1/10,6/30/11,R01GM089778,2010,1,298997.0,26627310,2015 Dec 16,['Journal Article'],Neuron,R01GM089778,2010,2011,1,2015,5
16414,GM,1,7/1/10,6/30/11,R01GM089778,2010,1,298997.0,26351692,2015 Sep 22,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R01GM089778,2010,2011,1,2015,5
16415,GM,1,7/1/10,6/30/11,R01GM089778,2010,1,298997.0,23853596,2013,['Journal Article'],PLoS pathogens,R01GM089778,2010,2011,1,2013,3
16416,GM,1,7/1/10,6/30/11,R01GM089778,2010,1,298997.0,23408890,2013 Feb,['Journal Article'],PLoS pathogens,R01GM089778,2010,2011,1,2013,3
16417,GM,1,7/1/10,6/30/11,R01GM089778,2010,1,298997.0,23060438,2012 Nov 23,['Journal Article'],The Journal of biological chemistry,R01GM089778,2010,2011,1,2012,2
16418,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,26521937,2015 Nov 2,['Journal Article'],Genome biology,R01GM089784,2010,2011,1,2015,5
16419,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,25378301,2015 Jan,['Journal Article'],Nucleic acids research,R01GM089784,2010,2011,1,2015,5
16420,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,25344913,2014 Nov 30,['Journal Article'],Oncotarget,R01GM089784,2010,2011,1,2014,4
16421,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,24470575,2014 May 15,['Journal Article'],"Bioinformatics (Oxford, England)",R01GM089784,2010,2011,1,2014,4
16422,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,24145823,2013 Dec,['Journal Article'],"RNA (New York, N.Y.)",R01GM089784,2010,2011,1,2013,3
16423,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,23042674,2013 Jan,['Journal Article'],Nucleic acids research,R01GM089784,2010,2011,1,2013,3
16424,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,22821242,2013 Feb 15,['Journal Article'],International journal of cancer,R01GM089784,2010,2011,1,2013,3
16425,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,22736309,2013 Jan 1,['Journal Article'],Cancer,R01GM089784,2010,2011,1,2013,3
16426,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,22086960,2012 Jan,['Journal Article'],Nucleic acids research,R01GM089784,2010,2011,1,2012,2
16427,GM,1,4/1/10,3/31/11,R01GM089784,2010,1,273600.0,20884628,2010 Nov 15,['Journal Article'],Cancer research,R01GM089784,2010,2011,1,2010,0
16428,GM,1,8/1/10,5/31/11,R01GM089820,2010,1,285938.0,25888696,2016 Jan,"['Journal Article', 'Review']",Briefings in bioinformatics,R01GM089820,2010,2011,1,2016,6
16429,GM,1,8/1/10,5/31/11,R01GM089820,2010,1,285938.0,25592589,2015,['Journal Article'],Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,R01GM089820,2010,2011,1,2015,5
16430,GM,1,8/1/10,5/31/11,R01GM089820,2010,1,285938.0,25592587,2015,[],Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,R01GM089820,2010,2011,1,2015,5
16431,GM,1,8/1/10,5/31/11,R01GM089820,2010,1,285938.0,25222080,2014 Aug 27,['Journal Article'],Genome biology,R01GM089820,2010,2011,1,2014,4
16432,GM,1,8/1/10,5/31/11,R01GM089820,2010,1,285938.0,25177549,2014,['Journal Article'],Frontiers in cellular and infection microbiology,R01GM089820,2010,2011,1,2014,4
16433,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,25762137,2015 Mar 19,['Journal Article'],Nature,R01GM089846,2010,2011,1,2015,5
16434,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,24606137,2014,"['Journal Article', 'Review']",Annual review of biochemistry,R01GM089846,2010,2011,1,2014,4
16435,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,24364917,2014,"['Journal Article', 'Review']",Annual review of physical chemistry,R01GM089846,2010,2011,1,2014,4
16436,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,24149218,2013 Dec,['Journal Article'],"Journal of magnetic resonance (San Diego, Calif. : 1997)",R01GM089846,2010,2011,1,2013,3
16437,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,23818176,2013 Dec,['Journal Article'],Biopolymers,R01GM089846,2010,2011,1,2013,3
16438,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,23035755,2012 Oct 30,['Journal Article'],Biochemistry,R01GM089846,2010,2011,1,2012,2
16439,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,21959236,2011 Sep 15,['Journal Article'],Nature protocols,R01GM089846,2010,2011,1,2011,1
16440,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,21497083,2011 Jun,"['Journal Article', 'Review']",Current opinion in structural biology,R01GM089846,2010,2011,1,2011,1
16441,GM,1,9/15/10,7/31/11,R01GM089846,2010,1,354931.0,21270796,2011 Feb 24,['Journal Article'],Nature,R01GM089846,2010,2011,1,2011,1
16442,GM,1,8/1/10,5/31/11,R01GM089853,2010,1,319800.0,25547155,2015 Jan 5,['Journal Article'],The Journal of cell biology,R01GM089853,2010,2011,1,2015,5
16443,GM,1,9/1/10,8/31/11,R01GM089866,2010,1,235202.0,26725848,2016 Jan 4,['Journal Article'],Scientific reports,R01GM089866,2010,2011,1,2016,6
